Price,Close,High,Low,Open,Volume
Ticker,ADANIENT.NS,ADANIENT.NS,ADANIENT.NS,ADANIENT.NS,ADANIENT.NS
Date,,,,,
2015-03-05,101.00823211669922,102.09131769516398,99.64354975084723,101.84581992669848,12558461
2015-03-09,96.14158630371094,100.35116898597309,95.80221814451896,100.35116898597309,7975309
2015-03-10,93.64328002929688,98.12723546855399,92.38690187442715,96.17769431333959,9985479
2015-03-11,93.67938995361328,95.52785119300802,92.09087475334789,93.76603623726412,11566206
2015-03-12,94.69026947021484,95.26791135523702,93.80935840737925,94.44477166908042,6724218
2015-03-13,91.57097625732422,96.03328076684787,90.69007250442851,95.27512230346449,9152930
2015-03-16,92.42301940917969,93.1234138004206,89.75141845866868,91.70095985280439,10155774
2015-03-17,93.1234130859375,93.7949181891215,91.57821384167146,92.89234914170994,6650031
2015-03-18,93.01509857177734,94.0115379875814,92.3508104200257,93.15950903954943,4567788
2015-03-19,89.35429382324219,94.01154997308598,88.57447000967676,93.87435641712342,8507137
2015-03-20,88.06902313232422,89.72252660215783,87.22421829167605,89.101561583319,12267377
2015-03-23,86.10502624511719,89.22430649765901,85.64291278197797,88.41560074898932,9837934
2015-03-24,85.41184997558594,86.39384101491375,83.97496243424642,85.71511191420187,9013384
2015-03-25,87.91740417480469,88.43728191491125,85.6429282795724,85.96785546122769,8756630
2015-03-26,86.86318969726562,88.73330881922966,86.07614906634936,87.33974423332664,14607308
2015-03-27,85.96060943603516,86.64656265128362,84.24934205020968,86.64656265128362,7045197
2015-03-30,89.35429382324219,89.5348033368821,86.86320215432009,87.07981788359452,5615297
2015-03-31,88.86328887939453,91.41213728812535,88.32896294820492,89.83806315330368,8187770
2015-04-01,88.43727111816406,88.9282667016555,87.07980555209949,87.91739344152607,5663060
2015-04-06,90.8344955444336,91.70095837228256,88.47337355628002,88.81274175794259,5353082
2015-04-07,92.56018829345703,93.13061315074924,90.33626023101603,91.70094254340306,8201797
2015-04-08,93.1234130859375,93.70827190560249,91.55654867670329,92.98621954294397,9957941
2015-04-09,92.42301940917969,93.4194516772935,91.34715778647562,93.4194516772935,4112808
2015-04-10,92.14141845703125,92.79848972804095,90.30018126277905,90.98613462947759,6573554
2015-04-13,95.57115936279297,95.88886235307514,91.70094492300403,92.06197823650041,10420149
2015-04-15,93.20282745361328,96.62536974260978,92.45189305927788,95.85998711405324,7813182
2015-04-16,92.53131866455078,94.59639551405834,91.41213396030058,93.17394883157073,7010657
2015-04-17,92.7840347290039,93.80934897178948,91.86702473467808,92.42300858717799,6112233
2015-04-20,92.67572021484375,93.54940704313756,91.26771471439096,92.7840316478828,8286932
2015-04-21,94.04042053222656,95.4339851470002,91.70095656674353,92.42301609724416,11180742
2015-04-22,95.3401107788086,95.98995785984302,93.22449390979722,94.71192167305381,9174702
2015-04-23,97.1452407836914,97.9828213972489,95.32566191778733,96.05493828747267,9486964
2015-04-24,95.34732055664062,97.0369227132292,94.30034126723103,97.0369227132292,7851453
2015-04-27,94.44477081298828,96.39431934544326,92.45189913954934,95.59283764315163,6648955
2015-04-28,94.43754577636719,94.83467815894376,92.4302330754681,93.18117470005889,5830498
2015-04-29,97.83842468261719,98.63268946067686,94.43033038148829,94.72636825271991,7722104
2015-04-30,97.36186218261719,99.49914416550175,96.85642557576047,97.91062192720447,13112048
2015-05-04,102.18519592285156,102.93613757206556,96.89975822458256,97.91063153751716,11619476
2015-05-05,103.31881713867188,104.69794787941127,101.41259178799642,102.53178368839507,9925470
2015-05-06,98.00450134277344,102.53178762287655,97.18857857963926,102.40903512725029,9298055
2015-05-07,93.81657409667969,97.47738999639027,91.48433441316267,97.1957931968286,6735975
2015-05-08,98.79875946044922,99.49915384934813,94.8780043319768,95.34734196382482,6537756
2015-05-11,102.12019348144531,102.5317668384356,99.44136897923721,99.93236448585787,6250194
2015-05-12,97.2824478149414,102.13465400570102,96.75534600291904,102.09854779394594,6854481
2015-05-13,104.29358673095703,105.41277139324647,98.34386138558594,98.34386138558594,38481851
2015-05-14,106.495849609375,106.98684514054607,101.86747670539665,102.96500331619006,26280844
2015-05-15,106.6763687133789,107.4850744965269,105.13117675512956,106.57528857718383,15502215
2015-05-18,111.82462310791016,112.49613537719463,106.15649427694167,106.15649427694167,17281278
2015-05-19,111.20365142822266,113.0015724265894,110.2577593268678,111.05202404022981,13493245
2015-05-20,112.70552825927734,113.43480467756154,111.48525627618784,111.91848765689839,14434024
2015-05-21,112.70552825927734,113.36259944744312,111.340845815951,113.02323127179841,9851602
2015-05-22,114.7706069946289,115.45656028659106,112.64054188738733,113.49257080555451,13381322
2015-05-25,113.55032348632812,115.31213814107261,112.85714614737131,114.08464214422196,11963825
2015-05-26,114.59008026123047,116.09918024631988,113.36259143596543,114.0557615961151,17826044
2015-05-27,114.15685272216797,114.66228931415068,112.7993872583813,112.81382830386653,11121457
2015-05-28,106.0698471069336,114.22906722103257,103.31160000720656,113.94024628788591,38326555
2015-05-29,101.99746704101562,105.99765171276253,98.00450648735622,105.99765171276253,52597892
2015-06-01,91.41935729980469,104.221384521439,90.58899353427464,102.38736443286064,71545880
2015-06-02,91.9897689819336,94.36532437657303,89.75139991481888,92.13417942573614,112566102
2015-06-03,56.34442138671875,294.32580380118094,54.598898723175346,294.32580380118094,89673759
2015-06-04,59.835472106933594,61.27295641482135,56.113402073061714,57.49955201991766,27138057
2015-06-05,59.168060302734375,62.14571900323261,57.67923454657316,60.06649242686537,18109318
2015-06-08,51.21053695678711,60.27185126617617,50.59447071970107,59.88680941873638,27980663
2015-06-09,51.467227935791016,53.341099131479424,50.209426542692945,51.672583338625145,24868857
2015-06-10,51.64691925048828,53.08441080046191,51.33888791412842,51.59558129344302,9294001
2015-06-11,50.260772705078125,52.46834454467835,49.54203047479464,52.211651147726286,10489218
2015-06-12,48.232879638671875,49.82438491562699,47.79649985513669,49.798715939429385,9493008
2015-06-15,51.569908142089844,53.674800151509025,47.2317720528475,48.23288010466588,23764327
2015-06-16,49.696041107177734,51.72392995218163,48.15587723207917,51.56991248644529,11264023
2015-06-17,50.95384216308594,52.031957149275925,49.388005839887896,50.26076541946608,13221475
2015-06-18,51.15919876098633,52.00628938372431,50.36344609257474,51.415892126706424,7826482
2015-06-19,49.74738311767578,51.7752683873098,49.41367920451483,51.15920211276611,6430158
2015-06-22,50.235103607177734,51.005187390319485,49.542030358803274,50.029748171279174,5395954
2015-06-23,51.51857376098633,52.05762949189271,50.029744271216856,50.31210662578267,8146500
2015-06-24,49.87572479248047,51.77526504527664,49.59336244932389,51.364554222091755,5616487
2015-06-25,48.51524353027344,49.0286302208698,47.25743859072795,48.51524353027344,14788371
2015-06-26,48.43824005126953,49.90139700445163,48.13020871095725,48.61792649732184,8700138
2015-06-29,46.898067474365234,47.693820108712586,46.30767024262081,47.693820108712586,5251014
2015-06-30,46.64137649536133,48.2072128677492,46.07664821091625,46.59003854061763,10729342
2015-07-01,47.052085876464844,47.74516262057214,46.74405096928649,46.872399446292135,8195635
2015-07-02,46.872398376464844,47.745161530824674,46.41034962033124,47.48846458267229,9383950
2015-07-03,46.718387603759766,47.92485121261452,46.46169421300662,47.026422547934295,8627185
2015-07-06,46.59003448486328,47.02641425037327,46.02530624957891,46.20499266962793,8015491
2015-07-07,47.25743865966797,48.00185331561524,46.230661682889554,46.92373479443205,8715245
2015-07-08,45.922637939453125,46.94941875954626,45.794293032507994,46.8724082212905,8641503
2015-07-09,45.66593933105469,46.6157095047326,45.38357697384203,46.204998661102415,6958615
2015-07-10,45.9996452331543,46.41035609458685,45.33223738776006,45.896965720751936,9393005
2015-07-13,46.538692474365234,46.82105838622312,45.69160192696711,46.20499220683469,7490181
2015-07-14,45.89696502685547,47.308784040946264,45.56326470329185,46.769724695682676,7973389
2015-07-15,45.74294662475586,46.307674937692944,45.486253243998384,45.9483020481795,6202960
2015-07-16,45.691612243652344,46.564375557079224,45.10121490583862,46.0766541419695,6807914
2015-07-17,45.48625183105469,46.076649104319124,45.28089641401002,45.94830062088314,3031881
2015-07-20,45.152549743652344,45.742943399540934,44.87018381004853,45.66593646896974,3264000
2015-07-21,43.484031677246094,45.255223336591925,43.201669352171194,45.1782164099591,5711592
2015-07-22,43.561038970947266,43.81773591672882,43.02198329179937,43.3043456192536,3952747
2015-07-23,43.40702438354492,43.86907312761034,42.76528562401338,43.86907312761034,3068660
2015-07-24,43.8177375793457,44.793176665699065,43.30434726239044,43.38135419259412,5275442
2015-07-27,41.61016845703125,43.66372265570518,41.430482015386254,43.63805367748279,6322345
2015-07-28,41.250797271728516,41.96953947380552,40.9684313114828,41.89253253596854,4621143
2015-07-29,41.969539642333984,42.25190560371354,41.12244894637213,41.48182184589789,3638918
2015-07-30,45.51191711425781,46.410349237198446,41.78985093174236,42.12355121104496,12972903
2015-07-31,46.03532409667969,46.88049677226984,45.63915437417533,46.484323351772154,6479144
2015-08-03,44.79398727416992,46.37868115341021,44.4242285739418,46.37868115341021,4156120
2015-08-04,49.89141845703125,50.604532209280045,44.63551886125051,45.11092926208101,19284731
2015-08-05,52.24205017089844,54.434209953588805,50.1819494539585,50.7630041660687,33057721
2015-08-06,50.26118087768555,51.71381575702973,49.442422834891886,51.502523478179555,10882998
2015-08-07,47.69926452636719,49.83860234405498,47.38232791878027,49.83860234405498,10726140
2015-08-10,48.201072692871094,50.52528739657699,47.69925129787057,48.333131733238254,11261468
2015-08-11,48.8349494934082,50.657346502464,47.752077194575634,48.94059746543724,17005676
2015-08-12,46.61637878417969,49.31035583002127,46.220205362909454,49.12547835155561,8282185
2015-08-13,45.427860260009766,48.20107431510046,44.793983501302016,47.35590530349013,11534758
2015-08-14,46.82767868041992,47.646436725093956,45.216573663739545,45.85045050174583,8585856
2015-08-17,46.77485275268555,47.85772513446505,46.48432727884009,47.17102620665257,8447000
2015-08-18,45.639156341552734,47.75207887662704,45.427860390051826,47.03896520979353,8124520
2015-08-19,45.32221984863281,46.22021107557091,45.03169066486311,45.639160104019076,6206812
2015-08-20,43.94881820678711,46.90691369560603,43.42058937885094,45.7448043573564,12799958
2015-08-21,43.36776351928711,43.948818188165724,42.57542027771858,43.63188163113707,6279851
2015-08-24,37.68927764892578,42.33771106324543,37.00257872896692,42.25847785255565,10248837
2015-08-25,38.32316207885742,40.19838154052429,35.54994764679087,40.14555939461665,13239669
2015-08-26,38.03262710571289,39.03626621554082,36.81769574634189,38.428800535855316,7753423
2015-08-27,42.15283203125,43.182882312908575,38.56086343023277,38.56086343023277,19986363
2015-08-28,40.72660827636719,43.71111483475856,39.8022059791092,42.892356823818616,10542721
2015-08-31,39.696556091308594,41.30766096435491,39.564500739743224,40.88507644335852,6080032
2015-09-01,38.03262710571289,39.406028576739544,37.161047038596905,39.08908835342823,6376473
2015-09-02,37.63645935058594,38.98344995577493,37.266696933632566,38.66650968467377,5904936
2015-09-03,38.560855865478516,39.82860924066286,38.03262344348851,38.03262344348851,6226743
2015-09-04,36.65923309326172,38.42880447796379,35.919708295002245,38.42880447796379,6305827
2015-09-07,35.54994583129883,37.293106141181575,35.39147570367482,36.84411052790837,6581132
2015-09-08,36.13100051879883,36.44793707621278,34.78400998030663,35.91970824785827,5289929
2015-09-09,37.2138671875,38.428798481936084,36.447931437096116,36.84410484606411,6264546
2015-09-10,36.7120475769043,37.13463203117132,35.54993847867346,36.844102907617106,5148802
2015-09-11,36.65923309326172,37.847749807616175,36.36870390909102,37.10822870735049,5485829
2015-09-14,40.72660827636719,41.941539756987346,36.97616954818868,37.45157623260742,16092993
2015-09-15,38.79856872558594,40.700199257146835,38.34957309010553,39.7757969132747,7953935
2015-09-16,39.43244552612305,40.911491493490125,38.191102912690724,39.406034453240736,10028024
2015-09-18,41.17560577392578,41.783071487484534,39.80220422631608,39.80220422631608,16642761
2015-09-21,42.86595153808594,43.81676503525981,40.198384874580505,40.56814732259003,10205902
2015-09-22,41.413307189941406,44.371398711654784,40.96431161764481,43.15646734073843,7453139
2015-09-23,42.258480072021484,42.786708900350405,40.145557362718236,40.171968434335305,7308058
2015-09-24,42.41695022583008,42.91876798285086,41.46613315706139,42.25848009803633,6136409
2015-09-28,42.443363189697266,43.73752794539017,42.07360077435817,42.78671083423161,5042820
2015-09-29,41.75666046142578,43.31493950360584,40.568140103462156,41.492542360993674,7114293
2015-09-30,42.70747375488281,42.99800292552458,41.545364468302964,42.2584781617022,4967654
2015-10-01,42.549007415771484,43.68470573286013,41.96795272084199,43.15647318347133,5458967
2015-10-05,43.44700622558594,43.84317974819581,42.81312932900899,42.94518470454943,5424113
2015-10-06,44.45063781738281,45.7183913894379,43.658290910349976,43.84317210185721,8280258
2015-10-07,44.820404052734375,45.63916586618931,44.477056380376006,44.66193760302786,5196692
2015-10-08,44.45063781738281,45.1109256739123,43.42058757783885,45.05810353290841,3677139
2015-10-09,44.34498596191406,45.55991728678805,43.52622805593347,44.89962948796349,4981978
2015-10-12,45.48068618774414,46.37867733987876,44.23934003921469,44.60910240703253,5669432
2015-10-13,44.92604446411133,45.63915815934795,44.47704886977385,45.42786219943118,3209653
2015-10-14,44.79398727416992,46.167388882711094,44.39781380435985,44.873224186928205,3471935
2015-10-15,51.106346130371094,52.0835742329401,45.13733693050737,45.13733693050737,46389867
2015-10-16,50.76299285888672,53.8795543136507,50.076290307536645,51.76662822225701,29536061
2015-10-19,49.52165985107422,50.68376553810849,49.12548636517796,50.44606218616952,6970459
2015-10-20,50.710174560546875,51.87228389859077,49.574479992089515,49.65371320686778,8720857
2015-10-21,49.4952392578125,51.132755154081686,48.22748573128026,50.7101706452376,5527554
2015-10-23,49.68012237548828,50.94787595134253,49.495241183427,49.91782940670539,5240377
2015-10-26,48.4123649597168,50.076291858297225,48.12183581038136,49.7593553384689,3787304
2015-10-27,48.491600036621094,48.88777347519111,47.93696018101786,48.174663504561174,5276126
2015-10-28,48.1218376159668,49.12548044406213,47.54078669148095,48.28030773082361,6442492
2015-10-29,48.14825439453125,48.80854225302166,47.77849201041865,48.22748760627239,5365170
2015-10-30,48.80854034423828,49.865001616106035,48.06901560493411,48.22748572021264,8062369
2015-11-02,46.69561767578125,48.99342139820549,46.27303316816285,48.861362352827186,9626089
2015-11-03,46.69561767578125,47.56719776049501,46.06174091435364,47.118202183399646,6570152
2015-11-04,45.00527572631836,47.32949420480011,44.82039454289397,47.01255397664588,5166112
2015-11-05,43.07723617553711,45.005277600102914,42.78670700463404,44.92604438876223,4818884
2015-11-06,41.75666046142578,43.52623176515536,41.2020168881107,43.26211736271687,6193549
2015-11-09,41.96794891357422,42.41694820391945,39.67014511307376,39.987085353553496,7812735
2015-11-10,40.30402374267578,42.07359882077929,40.145557313168965,41.88871762169422,4699200
2015-11-13,39.85502624511719,40.88507647817216,39.24756053341843,40.88507647817216,4378881
2015-11-16,40.72660827636719,41.33407401667726,39.48526572416752,39.77579490752969,4831517
2015-11-17,42.33771896362305,43.26212508413609,40.8850839439548,40.99073194258241,9313041
2015-11-18,41.17560577392578,42.443359341876146,40.911487673774246,42.33771136221681,3872022
2015-11-19,41.17560577392578,41.86230469873382,40.43608101029126,41.413309105667274,3884973
2015-11-20,41.30766296386719,42.15283204677067,40.7794341360494,41.36048880504399,4890165
2015-11-23,41.86229705810547,42.78669914593486,41.4661236781806,41.4661236781806,5297543
2015-11-24,42.04718780517578,42.918767960598814,41.67742540651334,42.10000994841505,7182239
2015-11-26,43.63187789916992,44.239339889682924,41.99436201693453,42.258476408200195,7493473
2015-11-27,43.44700622558594,44.31858649612995,43.15647700340841,43.84317974819581,3772617
2015-11-30,43.5262336730957,44.08087727072318,43.10364913147299,43.44700045828911,2773913
2015-12-01,43.05082321166992,43.73752210706827,42.707471914974015,43.71111103778297,2357904
2015-12-02,44.00164031982422,44.714754044441214,42.60183133815712,43.20929707846302,6203687
2015-12-03,42.76029586791992,43.86958301293206,42.549003606678596,43.8431719425261,4221337
2015-12-04,41.730247497558594,43.68470377490477,41.41331094052562,42.364124309618326,4636317
2015-12-07,41.88872146606445,42.654657404283576,41.73025132402013,41.967954688089556,2366502
2015-12-08,40.277610778808594,42.100007914462985,40.03990744772213,41.67742339297735,3861641
2015-12-09,39.77579116821289,40.726604447664556,39.062677510630714,39.987083418979196,5907154
2015-12-10,39.85502624511719,40.40966981614482,39.61732291410352,39.987085294788606,3362000
2015-12-11,38.48162841796875,40.40967371859649,38.03263278291647,40.119144520861035,5117674
2015-12-14,39.643733978271484,40.356843971201556,38.296747203405715,38.455213625394435,5144866
2015-12-15,41.4925422668457,42.52259250181157,40.88507655402,41.941537859370435,13412010
2015-12-16,41.01713562011719,41.91512680552089,40.77943228856877,41.70383454436746,4200454
2015-12-17,42.28489303588867,42.733888669458956,40.48890680361359,41.3869017687481,5904341
2015-12-18,42.31129837036133,43.20929321370834,41.518951501875975,41.80948065925044,5630842
2015-12-21,43.024417877197266,43.57905780210472,42.047189693416875,42.49618532710156,4289882
2015-12-22,42.94517517089844,44.0808733363916,42.70747184970052,42.94517517089844,5794288
2015-12-23,43.499820709228516,44.00163844382848,43.024414045081855,43.314939518061784,4970710
2015-12-24,44.50346374511719,44.84681508684495,43.103651003450864,43.57905770892473,5838327
2015-12-28,44.37139892578125,45.084512589452956,43.711111098747296,44.37139892578125,3912777
2015-12-29,44.26575469970703,44.767572413395264,43.895992332782306,44.5034580218748,4291684
2015-12-30,44.054473876953125,45.00528741231552,43.84318156931766,44.26576618458859,5667355
2015-12-31,44.054473876953125,44.397821565614244,43.44700803025186,44.16011818177365,4286718
2016-01-01,47.59361267089844,47.910552926186874,43.4998226117199,44.16011049591139,10963906
2016-01-04,44.95245361328125,48.62365881853021,44.503458038134376,47.276668395096124,9408965
2016-01-05,46.801265716552734,47.32949824254285,44.47705073778256,45.242986606170405,9801814
2016-01-06,45.5599250793457,46.98614889170423,45.05810730184638,46.484331114204906,7093448
2016-01-07,42.23207092285156,44.84681520588629,41.20202059292806,44.84681520588629,8919023
2016-01-08,43.31494140625,43.843173932323644,42.601831378944055,43.31494140625,6409374
2016-01-11,43.499820709228516,44.31857868525534,41.67742356600814,42.7867070150149,7610929
2016-01-12,42.681068420410156,44.23934767074938,41.99436940314152,43.49982650553565,7187524
2016-01-13,42.70747375488281,45.216569821004484,40.779432332051066,43.20929518690332,14813664
2016-01-14,41.09636306762695,42.78670091978826,40.85865976941591,41.70382869549656,8517248
2016-01-15,39.300384521484375,42.15283202372074,39.03627010771991,41.41331092558147,6162841
2016-01-18,37.028987884521484,39.247558347048134,36.02534877771196,38.98344396041197,6988884
2016-01-19,38.2967529296875,38.87780395984774,36.92335118114021,37.79493142437473,5936602
2016-01-20,36.34229278564453,37.821338682061814,35.62917906005437,37.26669508415767,5302168
2016-01-21,36.76487350463867,38.0062159294481,35.919704508852966,37.18745800253153,6301101
2016-01-22,38.957035064697266,39.35320851574805,37.319519119818956,37.319519119818956,6412547
2016-01-25,39.14191436767578,39.82861325732164,38.40238964190838,39.326795549117634,3702771
2016-01-27,38.692928314208984,39.72297505302327,38.45522123818102,39.51168275054956,3456780
2016-01-28,38.059043884277344,39.06268314467131,37.79492945722439,38.90421300924196,3743917
2016-01-29,38.48162841796875,38.74574654281806,37.081819367039635,38.05904385580261,4584955
2016-02-01,39.37961959838867,41.36048685426149,38.772153886453914,38.85138709749138,14301204
2016-02-02,38.059043884277344,39.48526770715362,37.610048248889136,39.19474220719477,4281060
2016-02-03,38.0062141418457,39.35320447677006,37.61004073145578,39.168323305388554,9088526
2016-02-04,38.16468811035156,38.877798102470635,37.583633469739574,38.40239144105792,4395526
2016-02-05,38.93062210083008,39.458850877876436,37.926982986849886,38.19109737537306,4563542
2016-02-08,39.881439208984375,42.100009900436866,38.71933356907595,39.32679930961659,12827236
2016-02-09,39.61731719970703,40.14554962420693,38.2967416854469,39.32679176992758,7145205
2016-02-10,38.217506408691406,39.35320450543459,37.92698096659069,39.08908643298678,5444984
2016-02-11,35.866878509521484,38.402385223894285,35.15376493485851,38.29674095979192,6162865
2016-02-12,33.91242980957031,36.39511491649619,32.48620605686887,36.39511491649619,8247087
2016-02-15,34.519901275634766,36.131006494777,34.07090558787253,34.75760465750922,8626379
2016-02-16,33.30496597290039,35.23300759234927,33.09367368997457,35.0745411536504,7678551
2016-02-17,33.30496597290039,33.701139465635556,31.95797535800203,33.357788119133346,6460857
2016-02-18,33.067256927490234,34.15012922892285,32.354143284063696,33.80677794149575,5831539
2016-02-19,33.25214385986328,33.569080435571415,32.6710891567387,33.06726264986937,4855147
2016-02-22,32.908790588378906,33.80678181469346,32.61826510280472,33.701137528300585,4339569
2016-02-23,32.16926193237305,33.1993157890928,31.825914344793137,33.17290102266972,5223434
2016-02-24,32.2749137878418,33.1729050144847,31.482566847630395,32.06362151698501,6110278
2016-02-25,31.79950714111328,32.75032051211415,31.61462594164227,32.618265153916134,5504340
2016-02-26,31.957975387573242,32.53903009065541,31.24486531878649,32.248504588111324,4739308
2016-02-29,31.033571243286133,32.38056178163392,30.743043908524783,32.063621526260164,8277215
2016-03-01,32.09002685546875,32.43337812101642,30.954330640264942,31.165624722369348,6846633
2016-03-02,32.9880256652832,33.833198494103456,32.274915597896296,32.750322309487565,9313684
2016-03-03,33.014442443847656,33.54267133373664,32.40697663187937,33.278556888792146,7706783
2016-03-04,33.384193420410156,34.15012920034031,33.014434762713556,33.27854914620923,9013442
2016-03-08,33.833194732666016,34.07089806203476,32.88237771719746,33.542665564998096,11091171
2016-03-09,35.07453918457031,35.312242527267976,33.331375174797785,33.54266744586169,7364105
2016-03-10,34.44066619873047,35.65559411886611,34.28219605332349,35.41789074975274,5795786
2016-03-11,34.57271194458008,35.28582555134331,34.22936437279887,34.44065660850776,4388832
2016-03-14,34.7311897277832,35.20659643878144,34.150135026566474,34.889659864113945,9639983
2016-03-15,35.18018341064453,35.866886063917384,34.86324685359026,35.021713283120505,13157445
2016-03-16,34.91606903076172,36.07817467175052,34.49348448894874,35.86688609883782,6623525
2016-03-17,35.57635498046875,36.50076092666197,35.02171141275282,35.391473791230105,6197000
2016-03-18,36.395111083984375,36.68564023704864,35.5499420896036,35.68200113172311,4953618
2016-03-21,36.23664855957031,36.712058991936814,35.81406397390731,35.97253411802948,4441860
2016-03-22,36.56313705444336,36.856708113924,35.94930326029312,36.74995636020733,3518755
2016-03-23,38.004310607910156,38.59145644387096,36.42969239950434,36.589823761449956,9235585
2016-03-28,36.509765625,38.27120340673169,36.32294629647875,38.13775996157073,4467554
2016-03-29,36.109432220458984,36.83001772028939,35.789169507139114,36.483070807078995,2954449
2016-03-30,38.69821548461914,38.96509862119803,36.29625604512912,36.32294398511101,7701201
2016-03-31,39.392112731933594,39.97925861581591,38.69821508921448,38.85834272746968,9873493
2016-04-01,40.61978530883789,41.473814430219335,38.85834744341834,39.258674061160946,7591623
2016-04-04,42.995052337646484,43.688953785233394,42.27446668449123,42.381218453805936,12870242
2016-04-05,39.73906707763672,43.39537867909447,39.498868124635855,43.39537867909447,15609107
2016-04-06,40.29951477050781,40.75321718690153,39.73906060284955,39.87250029193022,8288100
2016-04-07,40.45964813232422,41.20692537512024,40.00594569352373,40.833286753722234,8449410
2016-04-08,41.76737976074219,42.114330444586685,40.08600969355099,40.08600969355099,5535709
2016-04-11,42.648101806640625,42.91498494451026,40.85997618836602,41.79407277604978,9178024
2016-04-12,42.247772216796875,43.34199636706623,41.900821546591565,42.701474639828575,5169116
2016-04-13,42.995052337646484,43.555510336829684,42.087647351430164,42.941676452989135,8758910
2016-04-18,44.27609634399414,44.72980257749024,43.34200340798061,43.368691350522674,6639271
2016-04-20,44.94330596923828,45.37032048651655,44.32947213355576,44.48960351172512,9906061
2016-04-21,44.40953826904297,45.370322851378596,43.849080284617166,45.370322851378596,7968200
2016-04-22,43.79570770263672,44.489609184258065,43.58220041677489,44.03590293213622,2894785
2016-04-25,44.22270965576172,44.54297236155031,43.12848559504304,43.795695205883234,4414513
2016-04-26,44.96999740600586,45.15681673893579,43.76901758149644,43.76901758149644,7920306
